gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
ATL1,2.39E-136,0.421385405,0.132,0.001,7.40E-132,sympathoblast
RTL1,4.02E-136,0.41420929,0.136,0.002,1.24E-131,sympathoblast
SLC8A3li1,6.00E-136,0.632742542,0.171,0.005,1.86E-131,sympathoblast
SLC29A4,1.60E-135,0.399901147,0.129,0.001,4.94E-131,sympathoblast
UNC79,4.93E-135,0.326168987,0.125,0.001,1.53E-130,sympathoblast
ASCL1,5.33E-133,0.486993773,0.112,0,1.65E-128,sympathoblast
KSR2,1.22E-129,0.409787007,0.125,0.001,3.76E-125,sympathoblast
TMEM130,1.49E-129,0.31662569,0.129,0.001,4.62E-125,sympathoblast
TLX2,4.64E-129,0.299788216,0.106,0,1.43E-124,sympathoblast
GPR22,6.75E-128,0.511759424,0.133,0.002,2.09E-123,sympathoblast
RTN1,1.35E-127,0.260382204,0.108,0,4.18E-123,sympathoblast
IQSEC3,1.68E-127,0.283449141,0.106,0,5.18E-123,sympathoblast
RTN3,2.88E-126,0.915885472,0.62,0.525,8.90E-122,sympathoblast
KIF26B,4.07E-126,0.586769885,0.152,0.004,1.26E-121,sympathoblast
DLGAP2,1.58E-125,0.373730601,0.116,0.001,4.88E-121,sympathoblast
GCH1,1.03E-124,1.119690921,0.353,0.105,3.17E-120,sympathoblast
CHD5,1.19E-124,0.426165867,0.125,0.001,3.69E-120,sympathoblast
GRM8,1.05E-123,0.295942223,0.102,0,3.23E-119,sympathoblast
RPL13,1.43E-123,-0.878295312,0.927,0.97,4.42E-119,sympathoblast
FAIM2li1,2.15E-123,0.399647422,0.133,0.002,6.65E-119,sympathoblast
ELAVL4,7.37E-120,0.384219884,0.105,0,2.28E-115,sympathoblast
CACNB1,1.57E-118,0.377081746,0.127,0.002,4.85E-114,sympathoblast
TPT1li13,7.69E-118,-0.847311185,0.818,0.935,2.38E-113,sympathoblast
PLCXD2,8.92E-118,0.53384007,0.173,0.008,2.76E-113,sympathoblast
RET,1.20E-117,0.51107273,0.155,0.005,3.72E-113,sympathoblast
AKAP12,3.41E-117,1.237449359,0.419,0.103,1.05E-112,sympathoblast
UNC5C,8.77E-117,1.52995313,0.488,0.161,2.71E-112,sympathoblast
SLC25A4,4.51E-116,1.057732371,0.337,0.098,1.39E-111,sympathoblast
STXBP5L,1.82E-115,0.342260116,0.115,0.001,5.62E-111,sympathoblast
RGS9,2.80E-115,0.631451636,0.166,0.008,8.65E-111,sympathoblast
HSP90AA1li9,2.96E-115,0.811617689,0.88,0.916,9.14E-111,sympathoblast
RPL7li83,1.07E-114,0.446621525,0.117,0.001,3.31E-110,sympathoblast
SV2A,1.04E-113,0.407564786,0.144,0.004,3.21E-109,sympathoblast
GPX3,1.29E-113,1.212848601,0.484,0.141,4.00E-109,sympathoblast
MAGEB4,2.01E-113,0.595202195,0.186,0.011,6.21E-109,sympathoblast
TUSC3,2.35E-113,1.044088021,0.352,0.107,7.26E-109,sympathoblast
AGBL4,5.61E-112,0.571940328,0.183,0.011,1.73E-107,sympathoblast
TOX3,1.16E-111,0.358703302,0.121,0.002,3.60E-107,sympathoblast
SLC6A17li1,2.29E-111,0.299657419,0.104,0.001,7.07E-107,sympathoblast
GATA3,2.94E-110,0.801585644,0.233,0.023,9.08E-106,sympathoblast
GOLGA7B,4.12E-110,0.326598065,0.101,0.001,1.28E-105,sympathoblast
C2CD4Ali1,9.18E-109,0.672889063,0.131,0.004,2.84E-104,sympathoblast
S100A4,1.67E-107,2.633689453,0.434,0.15,5.16E-103,sympathoblast
KCNT2,1.90E-107,0.536295475,0.133,0.004,5.89E-103,sympathoblast
DPYD,6.17E-106,0.354005147,0.125,0.003,1.91E-101,sympathoblast
ZFP36L1,1.81E-105,-1.399654348,0.283,0.662,5.58E-101,sympathoblast
RPL11,2.82E-105,-0.850277326,0.832,0.935,8.73E-101,sympathoblast
L1RE1li23,5.88E-105,0.553223432,0.154,0.007,1.82E-100,sympathoblast
C2CD4B,1.36E-104,0.952264871,0.225,0.024,4.20E-100,sympathoblast
RCAN2,3.33E-104,0.501480189,0.16,0.008,1.03E-99,sympathoblast
TMEM179li1,3.61E-104,0.307037188,0.109,0.002,1.12E-99,sympathoblast
NT5DC2,5.72E-104,1.085951559,0.385,0.144,1.77E-99,sympathoblast
KCNK9,7.09E-104,0.915258403,0.278,0.066,2.19E-99,sympathoblast
CDH2,3.77E-103,0.945791716,0.303,0.075,1.17E-98,sympathoblast
PPFIA2,1.18E-102,1.015663766,0.299,0.067,3.64E-98,sympathoblast
ITM2C,1.25E-102,1.156571534,0.431,0.202,3.87E-98,sympathoblast
MAB21L2,4.78E-102,0.379029769,0.119,0.003,1.48E-97,sympathoblast
NEFH,1.68E-101,0.320365105,0.101,0.001,5.19E-97,sympathoblast
RIMBP2,4.65E-101,0.296992948,0.106,0.001,1.44E-96,sympathoblast
DLG2,1.05E-100,0.730425609,0.191,0.019,3.25E-96,sympathoblast
RALYL,3.96E-100,0.589087371,0.151,0.009,1.22E-95,sympathoblast
TMX4,3.50E-99,1.004358556,0.412,0.237,1.08E-94,sympathoblast
RPS18li11,4.28E-99,-0.788194112,0.879,0.951,1.32E-94,sympathoblast
EML5,5.00E-99,0.976654763,0.279,0.08,1.55E-94,sympathoblast
PRR7,5.56E-99,0.622055701,0.202,0.019,1.72E-94,sympathoblast
STMN3,6.04E-99,0.968551536,0.299,0.058,1.87E-94,sympathoblast
MYT1,1.14E-98,0.311863846,0.1,0.001,3.54E-94,sympathoblast
HRH1,1.99E-98,0.457318408,0.159,0.009,6.14E-94,sympathoblast
VSTM2L,2.39E-98,0.435516407,0.129,0.004,7.38E-94,sympathoblast
RPL32li7,2.13E-97,-0.828063347,0.88,0.956,6.60E-93,sympathoblast
RUFY3,3.06E-97,1.093814356,0.433,0.181,9.47E-93,sympathoblast
MAPK8IP2,5.59E-97,0.386795739,0.131,0.005,1.73E-92,sympathoblast
KIAA0408,5.28E-96,0.623295393,0.204,0.02,1.63E-91,sympathoblast
DDAH1,7.15E-96,0.896347969,0.267,0.045,2.21E-91,sympathoblast
RPLP0li4,2.40E-95,-0.821406165,0.836,0.941,7.43E-91,sympathoblast
GNB2L1,3.61E-95,-0.918936903,0.616,0.815,1.12E-90,sympathoblast
SLC25A6li2,4.91E-95,-1.007662954,0.605,0.823,1.52E-90,sympathoblast
REEP2,7.40E-95,0.330427773,0.116,0.003,2.29E-90,sympathoblast
PRUNE2,4.70E-94,0.311269702,0.109,0.002,1.46E-89,sympathoblast
CAMK4,6.28E-94,0.582566611,0.195,0.021,1.94E-89,sympathoblast
RPS27li5,1.89E-93,-0.820176307,0.841,0.938,5.84E-89,sympathoblast
SLC18A2,5.56E-91,0.426467916,0.151,0.009,1.72E-86,sympathoblast
SMAD9,7.64E-91,0.450377115,0.129,0.005,2.36E-86,sympathoblast
EGR1,1.79E-90,1.098790745,0.698,0.478,5.55E-86,sympathoblast
SV2C,2.91E-90,0.398253045,0.113,0.003,9.00E-86,sympathoblast
ATCAY,3.73E-90,0.336506899,0.1,0.002,1.15E-85,sympathoblast
IGSF3,1.09E-89,0.605819525,0.186,0.017,3.38E-85,sympathoblast
BAP18,3.46E-88,0.701872854,0.706,0.703,1.07E-83,sympathoblast
NTNG1,6.27E-88,0.343317603,0.113,0.004,1.94E-83,sympathoblast
CLDN1,9.54E-88,0.566919014,0.19,0.019,2.95E-83,sympathoblast
DMXL2,2.38E-87,0.988137507,0.307,0.102,7.35E-83,sympathoblast
WDR6,2.94E-87,0.919128359,0.321,0.115,9.10E-83,sympathoblast
TSORFli1254,4.70E-87,1.074284671,0.336,0.086,1.46E-82,sympathoblast
SYT1,8.93E-87,1.205861285,0.507,0.217,2.76E-82,sympathoblast
SNURF,1.33E-86,0.819289743,0.256,0.06,4.13E-82,sympathoblast
PLCB4,2.58E-85,0.657365144,0.209,0.029,7.98E-81,sympathoblast
SLC8A1,1.88E-84,0.88445022,0.302,0.064,5.83E-80,sympathoblast
ATP1A1,1.52E-83,0.859978985,0.508,0.381,4.71E-79,sympathoblast
RPL35li9,3.34E-83,-0.777290526,0.904,0.959,1.03E-78,sympathoblast
SEZ6L2,3.53E-83,0.44758087,0.152,0.012,1.09E-78,sympathoblast
GNAO1,2.44E-82,0.548315244,0.193,0.022,7.55E-78,sympathoblast
RPL18Ali2,1.30E-81,-0.739847267,0.869,0.944,4.03E-77,sympathoblast
SYTL4,1.65E-80,0.702112859,0.222,0.036,5.12E-76,sympathoblast
KCNQ5,4.19E-80,0.333030984,0.102,0.003,1.30E-75,sympathoblast
RPS21,6.67E-80,-0.781914684,0.805,0.915,2.06E-75,sympathoblast
MAP9,7.11E-80,0.905133297,0.329,0.125,2.20E-75,sympathoblast
RPL18li7,8.39E-80,-0.802281851,0.81,0.92,2.59E-75,sympathoblast
SRGAP3,1.24E-79,0.349188438,0.111,0.004,3.84E-75,sympathoblast
SGIP1,4.02E-79,0.346760478,0.127,0.008,1.24E-74,sympathoblast
TMEFF2,4.80E-79,0.328061114,0.121,0.008,1.48E-74,sympathoblast
LORF2li235,7.34E-79,1.215647366,0.338,0.1,2.27E-74,sympathoblast
FBXO2,1.27E-78,0.530029969,0.152,0.016,3.93E-74,sympathoblast
RPN2,2.41E-78,0.890958223,0.485,0.399,7.46E-74,sympathoblast
CAMK1D,2.90E-78,0.720193513,0.235,0.04,8.96E-74,sympathoblast
SYNGR3,6.15E-78,0.542022763,0.17,0.018,1.90E-73,sympathoblast
PCDHA1,8.20E-78,0.579476293,0.205,0.03,2.54E-73,sympathoblast
PPP2R2B,2.29E-77,0.411689527,0.117,0.006,7.07E-73,sympathoblast
FLRT1,2.74E-77,0.714732128,0.24,0.053,8.48E-73,sympathoblast
CDK5R1,1.34E-76,0.320088862,0.113,0.005,4.13E-72,sympathoblast
RPL38li2,1.71E-75,-0.723481116,0.739,0.875,5.30E-71,sympathoblast
RPS5,3.53E-75,-0.708050837,0.84,0.928,1.09E-70,sympathoblast
RPS17li3,6.55E-75,-0.669458557,0.79,0.897,2.03E-70,sympathoblast
SGSM1,7.14E-75,0.372528679,0.133,0.009,2.21E-70,sympathoblast
AKAP6,1.33E-74,0.505091467,0.191,0.025,4.10E-70,sympathoblast
KIAA1107,1.37E-74,0.823674678,0.268,0.063,4.24E-70,sympathoblast
RPS11li8,4.29E-74,-0.75831009,0.837,0.937,1.33E-69,sympathoblast
EEF2,4.35E-74,-0.803267183,0.546,0.749,1.34E-69,sympathoblast
CTNNA2,8.51E-74,0.44758463,0.148,0.014,2.63E-69,sympathoblast
DSTNli1,2.90E-73,-0.754923097,0.713,0.854,8.96E-69,sympathoblast
FKBP1B,3.21E-73,0.679000849,0.177,0.024,9.92E-69,sympathoblast
ATP1A3li1,3.47E-73,0.660352849,0.691,0.681,1.07E-68,sympathoblast
SPINT2,3.55E-73,0.891523153,0.469,0.31,1.10E-68,sympathoblast
ARHGEF9,3.62E-73,0.719549786,0.251,0.068,1.12E-68,sympathoblast
ERGIC2,4.73E-73,0.824238339,0.154,0.028,1.46E-68,sympathoblast
RPSAli23,1.02E-72,-0.716385744,0.759,0.886,3.16E-68,sympathoblast
RPLP2li4,7.09E-72,-0.702028818,0.795,0.901,2.19E-67,sympathoblast
NALCN,9.99E-72,0.271724294,0.111,0.005,3.09E-67,sympathoblast
POLli97,1.45E-71,0.57915109,0.179,0.023,4.48E-67,sympathoblast
TUBB2A,2.71E-71,0.944120535,0.451,0.196,8.39E-67,sympathoblast
MAPT,4.65E-71,0.395987217,0.151,0.014,1.44E-66,sympathoblast
VAMP5,5.13E-71,-0.850975826,0.534,0.756,1.59E-66,sympathoblast
ARL3li1,9.72E-71,0.963319858,0.369,0.177,3.01E-66,sympathoblast
UBBliN,2.50E-70,-0.711982648,0.745,0.884,7.75E-66,sympathoblast
CXXC5,2.72E-70,0.874497243,0.387,0.214,8.40E-66,sympathoblast
RPS4Xli10,4.41E-70,-0.731395935,0.833,0.931,1.36E-65,sympathoblast
GRM4,1.09E-69,0.397557334,0.151,0.015,3.36E-65,sympathoblast
RPL27li4,1.35E-69,-0.658151463,0.83,0.92,4.17E-65,sympathoblast
PLD3,4.97E-69,0.93101874,0.453,0.271,1.54E-64,sympathoblast
SELENOP,5.58E-69,-1.913334306,0.466,0.733,1.72E-64,sympathoblast
DNAJA4,5.67E-69,0.811162084,0.253,0.065,1.76E-64,sympathoblast
LSAMP,7.10E-69,0.614683588,0.151,0.019,2.20E-64,sympathoblast
MGST3,1.11E-68,-0.846951339,0.54,0.772,3.45E-64,sympathoblast
RPL28,1.27E-68,-0.768717273,0.817,0.917,3.93E-64,sympathoblast
PRKAA1li1,1.95E-68,-1.137011327,0.389,0.656,6.05E-64,sympathoblast
EEF1A2,1.97E-67,0.712121633,0.265,0.065,6.10E-63,sympathoblast
PTGER2,6.68E-67,0.779291294,0.283,0.07,2.07E-62,sympathoblast
TACSTD1,6.88E-67,0.409348371,0.14,0.015,2.13E-62,sympathoblast
PABPC1,7.10E-67,-0.945732141,0.512,0.745,2.20E-62,sympathoblast
ADMli1,8.59E-67,0.766766612,0.265,0.061,2.66E-62,sympathoblast
GMPPA,4.72E-66,0.783274791,0.23,0.052,1.46E-61,sympathoblast
GPRASP2,8.19E-66,0.557024456,0.186,0.033,2.53E-61,sympathoblast
TMEM178B,1.06E-65,0.357259949,0.132,0.011,3.29E-61,sympathoblast
BHLHB9,1.41E-65,0.861161818,0.385,0.202,4.36E-61,sympathoblast
ARHGDIB,2.18E-65,-1.469735088,0.131,0.391,6.74E-61,sympathoblast
NCAM2,4.53E-65,0.639663463,0.202,0.039,1.40E-60,sympathoblast
ARID5B,7.73E-64,-0.942459449,0.201,0.505,2.39E-59,sympathoblast
ECE2,1.96E-63,0.388157901,0.136,0.013,6.05E-59,sympathoblast
NOVA1,2.81E-63,0.5496469,0.249,0.057,8.70E-59,sympathoblast
TIMP3,3.79E-63,-1.527511161,0.536,0.737,1.17E-58,sympathoblast
HLA-DRB5,7.23E-63,-1.70001243,0.096,0.365,2.24E-58,sympathoblast
EML6,1.13E-62,0.669421211,0.191,0.033,3.49E-58,sympathoblast
FBP1,1.15E-62,0.468408859,0.148,0.018,3.56E-58,sympathoblast
BST2,2.28E-62,-1.100918857,0.321,0.623,7.06E-58,sympathoblast
SYNPO,2.80E-62,0.73972847,0.249,0.062,8.66E-58,sympathoblast
SRGN,2.94E-62,-1.768508429,0.315,0.532,9.09E-58,sympathoblast
RPS19li3,4.68E-62,-0.649978414,0.903,0.963,1.45E-57,sympathoblast
RPS14,5.38E-62,-0.675998258,0.912,0.969,1.67E-57,sympathoblast
TMEM9B,8.22E-62,0.911148222,0.389,0.229,2.54E-57,sympathoblast
GYPC,1.17E-61,-1.176381941,0.144,0.429,3.60E-57,sympathoblast
SSC5D,2.68E-61,0.767223405,0.286,0.102,8.30E-57,sympathoblast
AIG1,8.42E-61,0.512939029,0.201,0.04,2.60E-56,sympathoblast
TMOD1,9.05E-61,0.538790578,0.167,0.026,2.80E-56,sympathoblast
MPP2,1.68E-60,0.29096702,0.121,0.011,5.19E-56,sympathoblast
PTN,2.53E-60,0.746816945,0.252,0.076,7.82E-56,sympathoblast
JAK1,2.96E-60,-0.854499353,0.243,0.533,9.15E-56,sympathoblast
RPL34,3.16E-60,-0.671488628,0.749,0.879,9.77E-56,sympathoblast
TSORFli815,3.20E-60,-1.390041431,0.228,0.517,9.90E-56,sympathoblast
KCNQ3,3.98E-60,0.389324082,0.106,0.008,1.23E-55,sympathoblast
LY6Hli1,2.68E-59,-1.025363868,0.88,0.946,8.29E-55,sympathoblast
MLRN,8.56E-59,-0.85905866,0.456,0.694,2.65E-54,sympathoblast
RPL30li8,8.85E-59,-0.740959832,0.602,0.792,2.74E-54,sympathoblast
CEP85,1.01E-58,-0.878473486,0.544,0.77,3.12E-54,sympathoblast
STAMBPL1,1.18E-58,0.51268553,0.175,0.028,3.66E-54,sympathoblast
NACAli3,1.31E-58,-0.681306131,0.826,0.924,4.07E-54,sympathoblast
SYT14,1.97E-58,0.31959387,0.12,0.011,6.10E-54,sympathoblast
NCALD,2.10E-58,0.937678511,0.408,0.24,6.50E-54,sympathoblast
TUBA1Ali3,5.21E-58,0.891603737,0.437,0.271,1.61E-53,sympathoblast
SDC2,7.49E-58,0.876951333,0.326,0.115,2.32E-53,sympathoblast
GIMAP7,7.64E-58,-1.374507437,0.14,0.375,2.36E-53,sympathoblast
SASH1,8.29E-58,-0.917076071,0.093,0.349,2.56E-53,sympathoblast
CCDC184,1.15E-57,0.491306131,0.155,0.026,3.54E-53,sympathoblast
COG5,2.38E-57,0.744793027,0.251,0.083,7.35E-53,sympathoblast
SRRM3,2.45E-57,0.493534784,0.187,0.034,7.57E-53,sympathoblast
CA3,4.46E-57,1.106511682,0.336,0.208,1.38E-52,sympathoblast
CNN3li2,1.08E-56,-0.955530177,0.286,0.562,3.33E-52,sympathoblast
BAIAP2,1.74E-56,0.656400149,0.241,0.065,5.39E-52,sympathoblast
FUOM,1.93E-56,0.785081617,0.388,0.203,5.97E-52,sympathoblast
HTATIP2,6.86E-56,0.825624734,0.364,0.186,2.12E-51,sympathoblast
RPS8li9,7.00E-56,-0.696571459,0.929,0.97,2.16E-51,sympathoblast
QKI,1.03E-55,-0.857094466,0.213,0.491,3.19E-51,sympathoblast
INSR,1.22E-55,-1.275388542,0.259,0.528,3.76E-51,sympathoblast
MBNL1,5.03E-55,-0.821742178,0.325,0.594,1.56E-50,sympathoblast
RPLP1li2,5.97E-55,-0.541616526,0.951,0.984,1.85E-50,sympathoblast
MDFIC,1.21E-54,-0.658935862,0.089,0.334,3.75E-50,sympathoblast
SP100,1.33E-54,-0.683200196,0.137,0.402,4.12E-50,sympathoblast
MEIS2,3.04E-54,-0.691859672,0.088,0.332,9.40E-50,sympathoblast
LINC-PHF14-1,7.94E-54,-0.852745136,0.182,0.45,2.46E-49,sympathoblast
OPLAH,1.30E-53,0.739229043,0.261,0.097,4.03E-49,sympathoblast
CD9,1.77E-53,0.861219747,0.47,0.235,5.46E-49,sympathoblast
MORF4L2li5,2.25E-53,0.778671192,0.466,0.323,6.95E-49,sympathoblast
REST,2.71E-53,-0.634734136,0.092,0.333,8.39E-49,sympathoblast
PDK4,3.55E-53,-1.153930934,0.201,0.458,1.10E-48,sympathoblast
SLC7A8,4.23E-53,0.669792099,0.275,0.097,1.31E-48,sympathoblast
MAP1A,1.74E-52,0.459695179,0.185,0.036,5.40E-48,sympathoblast
GATA2,1.86E-52,0.360182072,0.125,0.015,5.74E-48,sympathoblast
SYN2,1.91E-52,0.413627843,0.174,0.032,5.90E-48,sympathoblast
CNKSR2,2.32E-52,0.327149027,0.121,0.018,7.18E-48,sympathoblast
RPL23li1,2.63E-52,-0.589068153,0.825,0.92,8.13E-48,sympathoblast
1A01li6,5.28E-52,-1.066326468,0.096,0.317,1.63E-47,sympathoblast
EIF4A2,9.29E-52,0.529121029,0.635,0.644,2.87E-47,sympathoblast
PTPRB,1.27E-51,-0.951838151,0.249,0.287,3.93E-47,sympathoblast
B2M,2.32E-51,-1.51636476,0.805,0.925,7.17E-47,sympathoblast
FLT1,2.48E-51,-1.592283625,0.194,0.333,7.68E-47,sympathoblast
RHOA,2.72E-51,-0.822542301,0.561,0.773,8.42E-47,sympathoblast
RPS7li1,3.11E-51,-0.619246976,0.884,0.952,9.62E-47,sympathoblast
GMFG,3.66E-51,-1.178472014,0.146,0.373,1.13E-46,sympathoblast
SLC31A1,4.58E-51,0.621719904,0.237,0.078,1.42E-46,sympathoblast
FXYD6,5.43E-51,0.441560496,0.179,0.036,1.68E-46,sympathoblast
GNAS,7.94E-51,0.480829821,0.844,0.832,2.46E-46,sympathoblast
ARL6IP1li1,8.02E-51,-0.910302268,0.555,0.726,2.48E-46,sympathoblast
TUB,9.83E-51,0.364444104,0.115,0.014,3.04E-46,sympathoblast
LIN1li2,2.28E-50,0.436834702,0.116,0.013,7.04E-46,sympathoblast
UTRN,4.08E-50,-1.112429751,0.315,0.574,1.26E-45,sympathoblast
EEF1A1li56,5.21E-50,-0.650425174,0.718,0.849,1.61E-45,sympathoblast
ADGRF5,5.55E-50,-1.410070908,0.159,0.292,1.72E-45,sympathoblast
TMEM14A,1.22E-49,0.388263797,0.136,0.019,3.79E-45,sympathoblast
ID2,2.14E-49,-0.73549809,0.198,0.462,6.60E-45,sympathoblast
SYN1,3.94E-49,0.309098314,0.136,0.019,1.22E-44,sympathoblast
RPL36li10,7.97E-49,-0.604141895,0.86,0.918,2.47E-44,sympathoblast
HSPB6,1.06E-48,0.793368952,0.325,0.144,3.27E-44,sympathoblast
ELFN1,1.14E-48,0.40442975,0.137,0.031,3.53E-44,sympathoblast
SEC14L1,1.45E-48,-1.052767214,0.279,0.52,4.48E-44,sympathoblast
ANK2,1.46E-48,0.504479828,0.199,0.048,4.51E-44,sympathoblast
GABARAPL2,1.78E-48,0.600374212,0.598,0.553,5.52E-44,sympathoblast
RPS6li10,3.20E-48,-0.54242199,0.873,0.94,9.90E-44,sympathoblast
ID3,3.48E-48,-1.285393925,0.24,0.439,1.08E-43,sympathoblast
ZNF34,3.77E-48,-0.603127478,0.858,0.939,1.17E-43,sympathoblast
NEGR1,6.05E-48,0.367428794,0.15,0.025,1.87E-43,sympathoblast
MYH9,6.24E-48,-0.805008663,0.255,0.508,1.93E-43,sympathoblast
LSP1,6.53E-48,-0.856524821,0.253,0.518,2.02E-43,sympathoblast
CBARP,6.54E-48,0.412095253,0.14,0.022,2.02E-43,sympathoblast
DNASE1L3li1,7.71E-48,-1.868962184,0.226,0.397,2.38E-43,sympathoblast
CCDC30,1.46E-47,-0.675032805,0.457,0.682,4.50E-43,sympathoblast
CD200,3.43E-47,0.787325315,0.364,0.193,1.06E-42,sympathoblast
RPS23li2,7.26E-47,-0.566541298,0.898,0.963,2.25E-42,sympathoblast
CACNA1A,8.82E-47,0.296100235,0.136,0.023,2.73E-42,sympathoblast
PARD6A,1.38E-46,0.535424978,0.156,0.033,4.27E-42,sympathoblast
ATP6V1B2,1.39E-46,0.719031502,0.283,0.121,4.30E-42,sympathoblast
SCAMP5,3.50E-46,0.396214603,0.137,0.022,1.08E-41,sympathoblast
PLPP3,3.67E-46,-1.671346356,0.276,0.407,1.13E-41,sympathoblast
BIRC2,1.03E-45,-1.181637477,0.193,0.415,3.19E-41,sympathoblast
MGST2,1.12E-45,-0.607445289,0.055,0.256,3.47E-41,sympathoblast
PLIN3li1,1.23E-45,-0.596177786,0.124,0.355,3.81E-41,sympathoblast
FTH1li4,1.26E-45,-0.823200592,0.954,0.984,3.89E-41,sympathoblast
ANXA2,2.43E-45,-1.12141417,0.23,0.457,7.53E-41,sympathoblast
RPS26li12,3.70E-45,-0.628686506,0.861,0.927,1.15E-40,sympathoblast
SDSL,3.75E-45,-0.560970733,0.151,0.387,1.16E-40,sympathoblast
CLSTN3,6.49E-45,0.323517791,0.133,0.021,2.01E-40,sympathoblast
CAVIN2,1.04E-44,-1.444117357,0.127,0.272,3.22E-40,sympathoblast
HSPA8li1,1.44E-44,0.397250662,0.868,0.901,4.46E-40,sympathoblast
RPL35A,2.04E-44,-0.649676455,0.761,0.867,6.30E-40,sympathoblast
PLVAP,2.56E-44,-1.650800026,0.217,0.345,7.92E-40,sympathoblast
NAB2,3.40E-44,0.388284778,0.164,0.034,1.05E-39,sympathoblast
PSMB9,6.00E-44,-0.997711405,0.102,0.309,1.86E-39,sympathoblast
PREPL,8.95E-44,0.743788808,0.319,0.175,2.77E-39,sympathoblast
TLR4,1.36E-43,-1.054140707,0.058,0.236,4.21E-39,sympathoblast
UMAD1,2.29E-43,0.647585176,0.248,0.097,7.08E-39,sympathoblast
KLF2,2.64E-43,-1.111511687,0.088,0.286,8.17E-39,sympathoblast
MAN2A1,3.15E-43,-0.753253403,0.235,0.471,9.75E-39,sympathoblast
LINC-SRRM2-2,3.61E-43,-0.808435135,0.066,0.264,1.12E-38,sympathoblast
PSMB8,4.62E-43,-1.038672566,0.166,0.389,1.43E-38,sympathoblast
ETS2,5.73E-43,-0.899011862,0.229,0.458,1.77E-38,sympathoblast
TEK,5.92E-43,-1.327249739,0.115,0.264,1.83E-38,sympathoblast
MSN,7.63E-43,-0.788723872,0.28,0.358,2.36E-38,sympathoblast
H2AJ,7.70E-43,-0.627573971,0.342,0.588,2.38E-38,sympathoblast
GBP1,9.33E-43,-0.514486292,0.071,0.269,2.89E-38,sympathoblast
TBX3,1.42E-42,-1.002891131,0.342,0.509,4.39E-38,sympathoblast
RPL15li11,1.60E-42,-0.524651906,0.836,0.919,4.94E-38,sympathoblast
TP53INP1,1.69E-42,-0.958898404,0.111,0.322,5.22E-38,sympathoblast
LINC00472,2.02E-42,-0.998999751,0.158,0.386,6.25E-38,sympathoblast
CELF2li1,2.08E-42,-0.775129525,0.109,0.325,6.45E-38,sympathoblast
ELOVL4,2.49E-42,0.330477167,0.125,0.022,7.70E-38,sympathoblast
GBP5,2.66E-42,-1.168634962,0.129,0.343,8.24E-38,sympathoblast
1A01li1,3.25E-42,-1.221800975,0.605,0.768,1.01E-37,sympathoblast
ANXA11,5.04E-42,-0.677446869,0.208,0.445,1.56E-37,sympathoblast
PTPRC,5.58E-42,-1.6395295,0.077,0.217,1.73E-37,sympathoblast
ELK3,5.71E-42,-1.288871678,0.247,0.405,1.76E-37,sympathoblast
DDIT4,6.09E-42,-1.099512246,0.24,0.447,1.88E-37,sympathoblast
TSC22D3,6.82E-42,-1.033559045,0.226,0.427,2.11E-37,sympathoblast
WEE1li1,6.97E-42,0.37564909,0.132,0.023,2.16E-37,sympathoblast
HMGN3,7.21E-42,0.761555931,0.45,0.323,2.23E-37,sympathoblast
MNDAli1,7.45E-42,-0.886938061,0.101,0.314,2.30E-37,sympathoblast
POLE4,1.28E-41,-0.57468503,0.247,0.492,3.95E-37,sympathoblast
PSIP1,1.50E-41,0.648835274,0.489,0.413,4.65E-37,sympathoblast
FAUli1,2.82E-41,-0.552961288,0.802,0.907,8.72E-37,sympathoblast
DOC2B,4.20E-41,0.376488805,0.174,0.046,1.30E-36,sympathoblast
RAB3A,5.66E-41,0.383207296,0.154,0.034,1.75E-36,sympathoblast
HLA-B,6.29E-41,-0.883523181,0.105,0.306,1.94E-36,sympathoblast
SMC6,6.78E-41,-0.662908642,0.125,0.343,2.10E-36,sympathoblast
DNAJA1li14,7.72E-41,0.387230553,0.728,0.758,2.39E-36,sympathoblast
B4GALT1,1.09E-40,-0.533188803,0.074,0.27,3.37E-36,sympathoblast
SYT17,1.36E-40,0.361434838,0.162,0.036,4.21E-36,sympathoblast
GNG2,1.44E-40,0.639945427,0.321,0.127,4.44E-36,sympathoblast
SCOC,1.72E-40,0.680981625,0.272,0.126,5.31E-36,sympathoblast
NFIA,1.81E-40,-0.634175461,0.217,0.456,5.60E-36,sympathoblast
VAV3,1.93E-40,-0.709278201,0.059,0.247,5.97E-36,sympathoblast
FSD1L,2.09E-40,0.497884424,0.182,0.047,6.45E-36,sympathoblast
NME2,3.95E-40,-0.527153048,0.74,0.864,1.22E-35,sympathoblast
YWHAQ,4.16E-40,0.538327401,0.571,0.533,1.29E-35,sympathoblast
SYNE2,4.30E-40,-0.699592617,0.142,0.364,1.33E-35,sympathoblast
STAR,4.69E-40,-0.912759555,0.686,0.834,1.45E-35,sympathoblast
TGFBR2,4.72E-40,-1.31488298,0.239,0.381,1.46E-35,sympathoblast
MPDU1,5.49E-40,-0.773978466,0.213,0.442,1.70E-35,sympathoblast
ATG2B,5.62E-40,0.769948579,0.259,0.175,1.74E-35,sympathoblast
ABCA1,6.93E-40,-0.688772473,0.086,0.287,2.14E-35,sympathoblast
LPAR1,8.58E-40,0.29135732,0.117,0.021,2.65E-35,sympathoblast
