"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"PLPP1",2.44124247896502e-31,-0.733787340810311,0.241,0.442,7.55100711168672e-27,"sympathoblast"
"EMCN",2.5488302461251e-31,-1.30941933946144,0.205,0.355,7.88378683428953e-27,"sympathoblast"
"CD74",2.88475711036557e-31,-1.66437237052003,0.363,0.553,8.92284221807173e-27,"sympathoblast"
"PGLS",2.920865818951e-31,-0.565961569781453,0.144,0.334,9.03453006459734e-27,"sympathoblast"
"PCMTD1",4.00669437681398e-31,-0.646433109683809,0.264,0.458,1.23931063769233e-26,"sympathoblast"
"TMEM14C",4.7333548805665e-31,-0.590313826046303,0.348,0.543,1.46407399810803e-26,"sympathoblast"
"HLA-DQB1",5.51194909152565e-31,-1.15732315821033,0.051,0.198,1.7049009734998e-26,"sympathoblast"
"NPC2",5.55069560780839e-31,-0.769461451604027,0.158,0.345,1.71688565845121e-26,"sympathoblast"
"SLC25A26",6.19692933692522e-31,-0.893523067991817,0.117,0.295,1.91677221320434e-26,"sympathoblast"
"PLCL1",6.28340366459352e-31,-0.98567025404986,0.101,0.268,1.94351958749542e-26,"sympathoblast"
"RPS3",6.45882437335036e-31,-0.494674648762902,0.811,0.896,1.997778966921e-26,"sympathoblast"
"S1PR1",7.96395059905495e-31,-1.0867862401417,0.115,0.26,2.46332955979369e-26,"sympathoblast"
"KIF3A",9.2571794811312e-31,0.561760244013743,0.276,0.134,2.86333818530869e-26,"sympathoblast"
"RBM47",1.38589263801946e-30,-0.480631426012667,0.08,0.243,4.286704518658e-26,"sympathoblast"
"CDC42EP3",1.58517502371121e-30,-0.84325085699723,0.1,0.236,4.90310486584116e-26,"sympathoblast"
"NOTCH2",1.64777088601237e-30,-0.591699082389098,0.027,0.158,5.09672012752487e-26,"sympathoblast"
"CALML4",1.83523007767879e-30,0.453590323960518,0.244,0.095,5.67655015326826e-26,"sympathoblast"
"ACADM",1.98027163422079e-30,-0.822021181439661,0.46,0.615,6.12517819180834e-26,"sympathoblast"
"PRDX6",2.46044048094303e-30,-0.642779706887297,0.291,0.476,7.61038845160489e-26,"sympathoblast"
"TESli1",3.41967656181198e-30,0.997866323100058,0.989,0.981,1.05774015733406e-25,"sympathoblast"
"EFNA1",4.9068479607038e-30,-0.619268102334057,0.077,0.235,1.51773714272529e-25,"sympathoblast"
"CA4",5.07190458259126e-30,0.460309520754565,0.136,0.035,1.5687908064413e-25,"sympathoblast"
"FAM107B",5.09349665656914e-30,-1.02401600965451,0.247,0.416,1.5754694508434e-25,"sympathoblast"
"DLC1",6.36155547989673e-30,-0.94325309108331,0.142,0.302,1.96769272548686e-25,"sympathoblast"
"ITGA9",6.42215725580658e-30,-0.688322700273012,0.055,0.205,1.98643746079353e-25,"sympathoblast"
"NBEA",6.65563383768008e-30,0.603865353347627,0.264,0.131,2.05865410233283e-25,"sympathoblast"
"CAMK2N1",7.09182011716164e-30,0.627875767479166,0.406,0.223,2.19357088043927e-25,"sympathoblast"
"ETS1",7.28636734159264e-30,-0.712134591925359,0.105,0.208,2.25374628242802e-25,"sympathoblast"
"CEMIP2",7.45264122881384e-30,-1.07303109231751,0.116,0.288,2.30517645848441e-25,"sympathoblast"
"DIXDC1",7.86683525223865e-30,0.292196270891444,0.1,0.019,2.43329081186994e-25,"sympathoblast"
"SON",7.89370058000091e-30,-0.487557491585826,0.528,0.712,2.44160052640008e-25,"sympathoblast"
"MAGED1",8.08456816461777e-30,0.461300490549759,0.177,0.06,2.50063777899792e-25,"sympathoblast"
"PRDM1",8.27278385302768e-30,-0.783382600583271,0.013,0.12,2.55885477357999e-25,"sympathoblast"
"MLF1",1.03220958404958e-29,0.470133912962882,0.235,0.091,3.19272746442377e-25,"sympathoblast"
"ITGA2",1.05190164301496e-29,-0.953421061848192,0.306,0.477,3.25363697200957e-25,"sympathoblast"
"PRICKLE2",1.0532647131545e-29,0.270031790203613,0.104,0.02,3.25785308425818e-25,"sympathoblast"
"TCAF2li1",1.14308133858474e-29,-0.287353665452868,0.04,0.173,3.53566488837647e-25,"sympathoblast"
"TMEM37",1.17026187024443e-29,-0.444245934667175,0.04,0.179,3.61973699085304e-25,"sympathoblast"
"SELENBP1",1.17935634423901e-29,-0.395907027549541,0.075,0.231,3.64786710836569e-25,"sympathoblast"
"PCBD1",1.26639379532037e-29,0.668250591884336,0.399,0.258,3.91708264830545e-25,"sympathoblast"
"SLC23A2",1.58011170246942e-29,-0.746502351800105,0.334,0.418,4.88744350690815e-25,"sympathoblast"
"ITPRIP",1.97167467302636e-29,-0.685051749808433,0.055,0.196,6.09858693113785e-25,"sympathoblast"
"THY1",2.03652356987805e-29,0.391746252102369,0.354,0.188,6.2991710539898e-25,"sympathoblast"
"PRPSAP1",2.21658265489801e-29,-0.329032671806857,0.168,0.354,6.85611180986504e-25,"sympathoblast"
"JCAD",2.45283970580092e-29,-0.652852063158992,0.081,0.244,7.58687849401282e-25,"sympathoblast"
"RB1CC1",2.67637838418143e-29,-0.580892983048271,0.349,0.537,8.27830598011157e-25,"sympathoblast"
"OSTF1",2.73388258382406e-29,-0.676856380218261,0.239,0.428,8.45617222002621e-25,"sympathoblast"
"AKR1B10",3.91382792146887e-29,-0.55664553672836,0.096,0.264,1.21058611438954e-24,"sympathoblast"
"RAPGEF5",4.4416599399379e-29,-0.833855763939373,0.093,0.255,1.37384983602219e-24,"sympathoblast"
"CYP11B2",4.9170325253561e-29,-0.890306433300029,0.868,0.925,1.5208873304179e-24,"sympathoblast"
"HSPA5",5.72574109960395e-29,0.520782465084967,0.615,0.597,1.7710289795185e-24,"sympathoblast"
"CAST",7.64631947614077e-29,-0.55365460085536,0.264,0.46,2.3650830771651e-24,"sympathoblast"
"BAMBI",7.84727573605867e-29,-0.463171611191762,0.07,0.225,2.42724085792031e-24,"sympathoblast"
"PODXL",7.99469374285641e-29,-1.0097296999281,0.102,0.241,2.47283872160292e-24,"sympathoblast"
"TRIM5",8.09429953253278e-29,-0.478618599681506,0.05,0.194,2.50364778840772e-24,"sympathoblast"
"TJP1",8.49441536491968e-29,-0.835534322756722,0.202,0.352,2.62740761652331e-24,"sympathoblast"
"LYN",9.46014445403739e-29,-0.463115154556386,0.065,0.216,2.92611728107831e-24,"sympathoblast"
"NLRC5",1.0812423317368e-28,-0.606063806184338,0.402,0.6,3.3443906562951e-24,"sympathoblast"
"TSPAN5",1.14186650871568e-28,-0.382503737061209,0.075,0.23,3.53190729810848e-24,"sympathoblast"
"L1RE1li51",1.31681535935739e-28,-0.429928646829082,0.867,0.939,4.07304158802834e-24,"sympathoblast"
"LGALS9",1.32795463095713e-28,-0.580446106946004,0.043,0.18,4.1074964690135e-24,"sympathoblast"
"CD99",1.3298162165841e-28,-0.76216242369339,0.086,0.241,4.11325453951628e-24,"sympathoblast"
"HLA-DPA1li2",1.41295261976113e-28,-1.54087119196153,0.071,0.212,4.37040374818316e-24,"sympathoblast"
"DNAJC1",1.41690207363434e-28,0.55713271306331,0.361,0.264,4.38261980395838e-24,"sympathoblast"
"AHNAK",1.5240525562733e-28,-0.963713014801525,0.239,0.377,4.71404696180893e-24,"sympathoblast"
"C1ORF21",1.60091757039823e-28,-0.549260722418536,0.16,0.347,4.95179813699878e-24,"sympathoblast"
"DHCR24",1.74741092486615e-28,-0.721814732794318,0.156,0.34,5.40491673170348e-24,"sympathoblast"
"CDC42EP4",1.8644382216187e-28,-0.58546849993282,0.202,0.397,5.7668938632888e-24,"sympathoblast"
"CHN2",1.87270507468731e-28,-0.312914939298697,0.011,0.117,5.79246406651532e-24,"sympathoblast"
"HSD3Bli1",2.07661365928039e-28,-0.69107850455838,0.164,0.352,6.42317370952017e-24,"sympathoblast"
"TCEAL9",2.13445671032307e-28,0.684480881073003,0.466,0.305,6.6020880507003e-24,"sympathoblast"
"SYNJ2",2.1784846286249e-28,-0.352628393639801,0.018,0.132,6.73827080479968e-24,"sympathoblast"
"GABBR1",2.20641260616711e-28,0.297493067870428,0.143,0.04,6.82465483213548e-24,"sympathoblast"
"MT1",2.46656120162893e-28,-1.064216192325,0.453,0.621,7.62932045275843e-24,"sympathoblast"
"ABCB4",2.54441158037343e-28,0.634504681508606,0.442,0.278,7.87011945925305e-24,"sympathoblast"
"ITPR1",2.59340239217111e-28,-0.381523544169622,0.105,0.268,8.02165293922445e-24,"sympathoblast"
"MTURN",2.98407371259502e-28,0.410410572551211,0.205,0.076,9.23003840042766e-24,"sympathoblast"
"PFKP",3.07989879356866e-28,0.58167832733686,0.323,0.196,9.52643495838723e-24,"sympathoblast"
"STK17B",3.73025753742796e-28,-1.01470838568982,0.051,0.162,1.15380595890184e-23,"sympathoblast"
"PEBP1",3.77828058946824e-28,-0.841517759475629,0.933,0.95,1.16865996912842e-23,"sympathoblast"
"PFN2",3.89394163989835e-28,0.502543976264343,0.233,0.112,1.20443508863696e-23,"sympathoblast"
"ST3GAL6",4.16044164592086e-28,-0.369667252906126,0.019,0.134,1.28686620549978e-23,"sympathoblast"
"NR2F2",4.80310826279922e-28,-1.12382269227646,0.225,0.389,1.48564941676643e-23,"sympathoblast"
"LMO7",4.9002889446842e-28,-0.585109755585741,0.102,0.27,1.51570837348027e-23,"sympathoblast"
"CTNNA1",5.04170793412866e-28,-0.585057441029221,0.151,0.32,1.55945068110533e-23,"sympathoblast"
"SPPL2A",6.69873093404736e-28,-0.536043607552641,0.198,0.385,2.07198446521019e-23,"sympathoblast"
"RPS10li3",7.11761683256972e-28,-0.492594548063286,0.856,0.928,2.20155006248214e-23,"sympathoblast"
"CLIC4",7.18344788282168e-28,-0.751654272662202,0.097,0.254,2.22191226463557e-23,"sympathoblast"
"TLN1",8.59888251863655e-28,-0.595575887720135,0.406,0.599,2.65972035183947e-23,"sympathoblast"
"CERS6",8.95160389946878e-28,-0.648266536615971,0.228,0.404,2.76882060214469e-23,"sympathoblast"
"PKIG",1.00073080030395e-27,0.522133767412552,0.233,0.097,3.09536043842015e-23,"sympathoblast"
"FRG1",1.04759615507895e-27,-0.457315618556001,0.194,0.385,3.24031966727469e-23,"sympathoblast"
"FCHO2",1.32819541517515e-27,-0.55469673606559,0.078,0.224,4.10824123867827e-23,"sympathoblast"
"SCARB1",1.38750315632521e-27,-0.794278416914425,0.334,0.527,4.2916860128295e-23,"sympathoblast"
"TNFSF10",1.79349546703249e-27,-0.627617652649603,0.03,0.151,5.54746082907819e-23,"sympathoblast"
"ARL4C",1.80215074024484e-27,-0.658255967061149,0.078,0.228,5.57423245465131e-23,"sympathoblast"
"SEPTIN11",2.25119084767256e-27,-0.58937839710957,0.084,0.234,6.96315841093601e-23,"sympathoblast"
"ARL4A",2.35642145355742e-27,-0.639118282020024,0.084,0.24,7.28864719799845e-23,"sympathoblast"
"FDXR",2.37956505980833e-27,-0.667691305992054,0.496,0.662,7.36023268649314e-23,"sympathoblast"
"EPB41L2",2.52004959549974e-27,-0.408635912724414,0.148,0.325,7.79476540384024e-23,"sympathoblast"
"PPP1R14B",3.05584751725854e-27,-0.489144698768905,0.267,0.464,9.45204195563239e-23,"sympathoblast"
"CYB5A",3.11805320000455e-27,-0.562391124324097,0.265,0.461,9.64445035293406e-23,"sympathoblast"
"RHOBTB1",3.42475983773469e-27,-0.260796076244467,0.05,0.176,1.05931246540972e-22,"sympathoblast"
"CRTAP",4.17610302958618e-27,-0.390131089337947,0.089,0.247,1.2917104280813e-22,"sympathoblast"
"S100A11",4.43255392186294e-27,-0.534595703104374,0.035,0.162,1.37103325357143e-22,"sympathoblast"
"RPS25",4.47229750375537e-27,-0.439696351006883,0.861,0.939,1.38332634088657e-22,"sympathoblast"
"GGTA1",4.62413051182894e-27,-0.691576039942592,0.123,0.289,1.43028980861381e-22,"sympathoblast"
"ERG",5.32875254493338e-27,-0.842219982995073,0.062,0.193,1.64823644967335e-22,"sympathoblast"
"ZNF704",5.40994033717265e-27,0.454602406627555,0.179,0.061,1.67334864569087e-22,"sympathoblast"
"CYP7B1",5.53034021293177e-27,-0.892285622375362,0.097,0.237,1.71058953126193e-22,"sympathoblast"
"LINC-MS4A15-2",5.75105200371912e-27,-1.24906855212195,0.109,0.224,1.77885789527036e-22,"sympathoblast"
"HLA-DMA",5.75206830613973e-27,-0.747966473780162,0.054,0.19,1.77917224777208e-22,"sympathoblast"
"TRIM2",6.31635538090441e-27,0.513135547872714,0.226,0.1,1.95371188286754e-22,"sympathoblast"
"LCP1",6.8538252085193e-27,-1.0560985581326,0.07,0.18,2.1199566752471e-22,"sympathoblast"
"CHMP2B",8.55523614738827e-27,0.565924218293328,0.263,0.141,2.64622009274866e-22,"sympathoblast"
"PPME1",1.03954055377023e-26,0.521247210629421,0.302,0.182,3.21540288686669e-22,"sympathoblast"
"GFOD1",1.06207262210355e-26,0.457226082364173,0.182,0.071,3.28509682742848e-22,"sympathoblast"
"RPS16li1",1.06394375604631e-26,-0.477929919735012,0.825,0.899,3.29088443182686e-22,"sympathoblast"
"LIPA",1.06928164449037e-26,-0.595651957177474,0.057,0.191,3.30739505457316e-22,"sympathoblast"
"METTL6",1.14537985703201e-26,-0.465982347340935,0.252,0.446,3.54277443578572e-22,"sympathoblast"
"CD53",1.17410281687422e-26,-0.601699047143465,0.116,0.15,3.63161742287365e-22,"sympathoblast"
"RPL21li115",1.20804710659169e-26,-0.419156310312004,0.668,0.803,3.73661050539875e-22,"sympathoblast"
"CRIM1",1.22455866569279e-26,-0.643026501070389,0.073,0.218,3.78768240885436e-22,"sympathoblast"
"VAMP2",1.28429703272489e-26,0.571684487548702,0.361,0.281,3.97245915192136e-22,"sympathoblast"
"MEF2C",1.31433649110289e-26,-0.343551706777602,0.031,0.152,4.06537420063034e-22,"sympathoblast"
"HIP1",1.38697042480784e-26,-0.426700161788174,0.058,0.199,4.29003822097313e-22,"sympathoblast"
"SLC38A1",1.45074871760194e-26,0.524640842041125,0.309,0.154,4.48731085841458e-22,"sympathoblast"
"EMP2",1.50733922840332e-26,-0.334016057900789,0.047,0.174,4.6623509673743e-22,"sympathoblast"
"RPL7li40",1.58529761842013e-26,-0.432933142607888,0.745,0.86,4.90348406353529e-22,"sympathoblast"
"LRRC58",1.63649323061932e-26,-0.98832308605397,0.453,0.608,5.06183721162862e-22,"sympathoblast"
"RCN1",1.73110799718171e-26,-0.507403458374853,0.253,0.445,5.35449014608275e-22,"sympathoblast"
"ICAM1",1.81242082917718e-26,-0.386599381477712,0.047,0.179,5.60599886672794e-22,"sympathoblast"
"DKK3",2.16447171373659e-26,0.373879136648143,0.199,0.075,6.69492745775866e-22,"sympathoblast"
"UTP14Ali1",2.26558150386497e-26,-0.37709423284882,0.071,0.219,7.00767014960475e-22,"sympathoblast"
"CALCRL",2.36354491719364e-26,-0.810161011573403,0.073,0.199,7.31068078337164e-22,"sympathoblast"
"PLAT",2.6153515602416e-26,-0.956171026098026,0.15,0.262,8.08954391098328e-22,"sympathoblast"
"MPST",2.69457673903932e-26,-0.373551861162619,0.155,0.331,8.33459531152252e-22,"sympathoblast"
"SLC5A3",2.98357252952923e-26,0.511145957515757,0.237,0.108,9.22848819108685e-22,"sympathoblast"
"KDM5A",3.20289800192272e-26,-0.543758784051759,0.194,0.37,9.90688380974718e-22,"sympathoblast"
"NDRG2",3.31918132596253e-26,-0.338383891913436,0.117,0.271,1.02665597593347e-21,"sympathoblast"
"TSORFli663",3.48722075176971e-26,-0.70727410074512,0.142,0.313,1.07863225072989e-21,"sympathoblast"
"SLC9B2",3.5272706109817e-26,-0.415432424580199,0.124,0.291,1.09102007268275e-21,"sympathoblast"
"OSBPL1A",3.57943441388346e-26,-0.550224096330952,0.043,0.172,1.10715485855829e-21,"sympathoblast"
"IDI1li1",4.09666324724142e-26,-0.805244107669034,0.336,0.505,1.26713890900424e-21,"sympathoblast"
"MAPRE3",4.15318831451932e-26,0.423045219767894,0.191,0.073,1.28462267756397e-21,"sympathoblast"
"CYP11A1",4.24319891887176e-26,-0.621214988962433,0.508,0.667,1.31246385759622e-21,"sympathoblast"
"ZEB2",4.49673173317872e-26,-0.427902429972076,0.143,0.315,1.39088409238951e-21,"sympathoblast"
"MTDH",4.50729521382601e-26,-0.499574275117115,0.385,0.577,1.39415148258852e-21,"sympathoblast"
"MOB1A",4.51688736959077e-26,-0.444847508488262,0.1,0.258,1.39711843228812e-21,"sympathoblast"
"TSC22D1",4.85941358000957e-26,-0.978961046773757,0.348,0.494,1.50306521443276e-21,"sympathoblast"
"HACD3",5.27281730757195e-26,0.51612291516752,0.327,0.232,1.63093512140508e-21,"sympathoblast"
"ATP6AP2",5.37303484724114e-26,0.493820309233681,0.391,0.323,1.66193340860016e-21,"sympathoblast"
"PLD1",5.86605341300951e-26,-0.351737771407236,0.054,0.187,1.81442898117797e-21,"sympathoblast"
"RAB3IL1",6.40158785434187e-26,-0.464729278211755,0.111,0.272,1.98007513922648e-21,"sympathoblast"
"ZC3H10",7.61884199473335e-26,-0.395967564563434,0.958,0.97,2.35658401739097e-21,"sympathoblast"
"ACTG1",8.77673195776312e-26,-0.547363500647303,0.656,0.802,2.71473096185571e-21,"sympathoblast"
"UQCR10",9.3098823903452e-26,-0.59168606923917,0.542,0.665,2.87963972215767e-21,"sympathoblast"
"STK39",9.42720138584491e-26,0.478033288914556,0.218,0.09,2.91592766065569e-21,"sympathoblast"
"SERPINE1",9.78852378484379e-26,0.37658976214205,0.209,0.083,3.02768829189003e-21,"sympathoblast"
"PTBP3li1",1.01337865398262e-25,-0.584043484312772,0.173,0.329,3.13448151463365e-21,"sympathoblast"
"LINC-TCF3-1",1.0454113636504e-25,-0.325219531163288,0.047,0.177,3.23356188890706e-21,"sympathoblast"
"VSNL1",1.08430524838086e-25,-0.605374130890499,0.116,0.279,3.35386456376684e-21,"sympathoblast"
"HAO2-AS-1",1.1386355869271e-25,-0.481450122838231,0.096,0.249,3.52191373392422e-21,"sympathoblast"
"FSTL1",1.22508637283027e-25,-0.410087889529688,0.133,0.299,3.78931465980131e-21,"sympathoblast"
"PRKCH",1.27925991685446e-25,-0.516727541068237,0.034,0.155,3.95687884882254e-21,"sympathoblast"
"NCOA3",1.36161504098575e-25,-0.677788414095716,0.108,0.257,4.21161148327302e-21,"sympathoblast"
"RPL21li179",1.48001248715924e-25,0.428549035427225,0.152,0.048,4.57782662403225e-21,"sympathoblast"
"WIPF1",1.54066202866612e-25,-0.628354379909291,0.193,0.353,4.76542172086719e-21,"sympathoblast"
"LPP",1.5881213469693e-25,-0.453594679730404,0.135,0.303,4.91221813831075e-21,"sympathoblast"
"TFIP11",2.14886766096455e-25,-0.511816939408574,0.177,0.351,6.64666256212944e-21,"sympathoblast"
"ADAMTS9",2.21005212694994e-25,-0.583770731709725,0.085,0.235,6.83591223386887e-21,"sympathoblast"
"MOB4",2.38996976986717e-25,-0.730301976245284,0.341,0.496,7.39241549517614e-21,"sympathoblast"
"ARF6",2.43981468750318e-25,-0.5278935018996,0.287,0.471,7.54659080991608e-21,"sympathoblast"
"KLF12",2.59522217515845e-25,-0.468895119788436,0.075,0.216,8.0272817099826e-21,"sympathoblast"
"TSPAN14",2.72349357492685e-25,-0.388640483452856,0.067,0.209,8.42403797660624e-21,"sympathoblast"
"ATP10A",3.02843305121738e-25,-0.438882664156708,0.084,0.229,9.36724627072047e-21,"sympathoblast"
"MGAT4B",3.11155127690995e-25,-0.584582569432121,0.127,0.281,9.62433925461015e-21,"sympathoblast"
"SPATA5",3.28440291702112e-25,-1.4458370836097,0.142,0.28,1.0158986662638e-20,"sympathoblast"
"SAP30L",3.35746680892808e-25,-0.360075087548898,0.086,0.235,1.03849805866955e-20,"sympathoblast"
"SCPEP1",4.05495858052495e-25,-0.639025395873981,0.225,0.389,1.25423923854217e-20,"sympathoblast"
"FOXN3",4.4717715518883e-25,-0.478055988972907,0.171,0.346,1.38316365871457e-20,"sympathoblast"
"FABP4",4.63662808493925e-25,-1.79054185555375,0.291,0.386,1.43415543295256e-20,"sympathoblast"
"RGCC",4.73069409785336e-25,-1.27545309149679,0.22,0.343,1.46325099140702e-20,"sympathoblast"
"MAML3",5.20090186406013e-25,0.314366895645136,0.121,0.033,1.60869095557244e-20,"sympathoblast"
"CEBPD",6.2899579869673e-25,-1.08173561840742,0.216,0.372,1.94554690494886e-20,"sympathoblast"
"F8",6.80658942246199e-25,-0.924459587214848,0.086,0.206,2.10534617426172e-20,"sympathoblast"
"NIPBL",7.28329978950512e-25,-0.571603175483504,0.288,0.464,2.25279745789183e-20,"sympathoblast"
"GLUD1",7.31434828419575e-25,-0.46475499964621,0.155,0.324,2.26240106778459e-20,"sympathoblast"
"FBXO32",7.66727786360706e-25,-0.416844665803967,0.046,0.173,2.3715657159923e-20,"sympathoblast"
"TRMT9B",8.09418158046857e-25,-0.322788282246348,0.024,0.134,2.50361130465473e-20,"sympathoblast"
"SPINK2li1",8.90222886302244e-25,0.513883234561917,0.225,0.129,2.75354840962147e-20,"sympathoblast"
"IRF7",8.97977373241088e-25,-0.581730809420823,0.147,0.315,2.77753381317201e-20,"sympathoblast"
"LDB2",9.8052186176347e-25,-0.764109341890301,0.065,0.183,3.03285217062059e-20,"sympathoblast"
"HGF",9.8534511617616e-25,-0.753466329278047,0.035,0.147,3.04777097884448e-20,"sympathoblast"
"AKAP2",1.045922069966e-24,-0.518549753446228,0.102,0.257,3.23514155461184e-20,"sympathoblast"
"EIF3D",1.14316906535575e-24,-0.495914319323017,0.334,0.514,3.53593623605189e-20,"sympathoblast"
"TRIM4li1",1.17748570875047e-24,-0.744654214078757,0.214,0.359,3.64208104573609e-20,"sympathoblast"
"RBMS2",1.18456750704489e-24,-0.516704012438553,0.046,0.172,3.66398575604056e-20,"sympathoblast"
"EIF4EBP2",1.36001815739885e-24,-0.541168505283375,0.228,0.397,4.20667216265038e-20,"sympathoblast"
"CYTIP",1.39589359369395e-24,-0.991915476409527,0.031,0.122,4.31763847465476e-20,"sympathoblast"
"PID1",1.51976160177512e-24,-0.324388658171772,0.019,0.122,4.70077461045063e-20,"sympathoblast"
"H2-EB1",1.5668212379924e-24,-0.828660518259771,0.075,0.215,4.84633477123428e-20,"sympathoblast"
"KIFC2",1.58567485973993e-24,0.329959298070145,0.15,0.047,4.90465090866157e-20,"sympathoblast"
"RB1",1.67696118707505e-24,-0.569230478348948,0.214,0.374,5.18700864774184e-20,"sympathoblast"
"LIFR",1.69473459776919e-24,-0.69198241999082,0.077,0.213,5.24198358435988e-20,"sympathoblast"
"ZYX",2.02231796767995e-24,-0.400799684146135,0.224,0.406,6.25523170583086e-20,"sympathoblast"
"TSORFli2504",2.22549097548363e-24,0.934482323465396,1,1,6.88366613626842e-20,"sympathoblast"
"RAMP3",2.37347268565612e-24,-0.886595955222751,0.129,0.236,7.34138836400295e-20,"sympathoblast"
"THRB",2.43715545721031e-24,-0.358015717201113,0.069,0.204,7.5383655446972e-20,"sympathoblast"
"SEMA3D",2.50540339157261e-24,-0.690408678562243,0.074,0.211,7.74946323047324e-20,"sympathoblast"
"IGSF6",2.54881652674915e-24,-0.669529850378498,0.028,0.139,7.88374439888778e-20,"sympathoblast"
"CXCR4",3.52860352650245e-24,-0.871336016437626,0.026,0.134,1.09143235678247e-19,"sympathoblast"
"HSPH1",3.7330483771362e-24,0.280449769722774,0.658,0.691,1.154669193532e-19,"sympathoblast"
"L1RE1li225",3.86513343995349e-24,-0.827011531056612,0.124,0.265,1.19552442431201e-19,"sympathoblast"
"PLIN2",4.08958283531218e-24,-0.697543129933915,0.174,0.344,1.26494886679041e-19,"sympathoblast"
"RPS13li1",4.21799194301774e-24,-0.40243259850787,0.752,0.856,1.30466708789482e-19,"sympathoblast"
"INSIG1",4.50731350455951e-24,-0.424560019759085,0.1,0.25,1.3941571400953e-19,"sympathoblast"
"PDE4Dli1",4.84984079648832e-24,0.264411269852898,0.175,0.071,1.5001042567618e-19,"sympathoblast"
"TTPA",4.85053098490192e-24,-0.444729400774474,0.08,0.22,1.50031773894001e-19,"sympathoblast"
"ENAH",5.28137499920909e-24,-0.497170692040874,0.24,0.419,1.63358210100536e-19,"sympathoblast"
"MAP2",5.52489479596388e-24,0.545178987660629,0.367,0.206,1.70890520933959e-19,"sympathoblast"
"RNF125",5.66923828160234e-24,-0.443973117516122,0.042,0.163,1.75355209288242e-19,"sympathoblast"
"HLA-DMB",6.04704925780258e-24,-0.75735484039735,0.05,0.175,1.87041280593092e-19,"sympathoblast"
"TSORFli91",7.65037761107503e-24,-0.898343177363262,0.116,0.206,2.36633829888162e-19,"sympathoblast"
"COL4A1",8.7924993424905e-24,-0.806998789797551,0.092,0.21,2.71960797162574e-19,"sympathoblast"
"TNFRSF14",9.07131535981754e-24,-0.472190553508861,0.023,0.129,2.80584855394516e-19,"sympathoblast"
"PPP3CA",9.27503212676608e-24,-0.470610881968544,0.245,0.424,2.86886018713002e-19,"sympathoblast"
"RBP5",9.39717665727434e-24,-0.89519917898393,0.101,0.216,2.90664071186153e-19,"sympathoblast"
"CHD2",1.04291973531491e-23,-0.545769312561558,0.314,0.485,3.22585503330254e-19,"sympathoblast"
"TANC1",1.12962879532995e-23,-0.417809044376302,0.043,0.164,3.49405482683507e-19,"sympathoblast"
"SPATS2L",1.25683047748551e-23,-0.520637780427721,0.112,0.259,3.88750234991043e-19,"sympathoblast"
"TGFBR3",1.2688481472035e-23,-0.6616330244318,0.129,0.287,3.92467420411514e-19,"sympathoblast"
"RPL6li213",1.30129922479286e-23,0.474023626006356,0.35,0.193,4.02504863220679e-19,"sympathoblast"
"RASSF3",1.34522557407034e-23,-0.381597150470762,0.027,0.135,4.16091722315696e-19,"sympathoblast"
"BAG3",1.43996923337473e-23,0.549953132454063,0.348,0.272,4.45396883575138e-19,"sympathoblast"
"TMEM243",1.47671149978006e-23,-0.446633692794867,0.051,0.177,4.56761633996969e-19,"sympathoblast"
"POMP",1.68478520901296e-23,-0.476338632530334,0.426,0.604,5.21120912999798e-19,"sympathoblast"
"L1RE1li257",1.70016549529853e-23,-0.557560714479498,0.027,0.126,5.25878189350789e-19,"sympathoblast"
"COX6A2",1.71638778394468e-23,-0.34441069094137,0.075,0.206,5.30895905451929e-19,"sympathoblast"
"TGIF1",1.83006538027595e-23,-0.258524012127287,0.058,0.18,5.66057522773154e-19,"sympathoblast"
"MFNG",2.14931750195388e-23,-0.420774292146613,0.016,0.114,6.64805396529354e-19,"sympathoblast"
"ARID4A",2.31257608125291e-23,-0.524873062797107,0.253,0.425,7.15302907692339e-19,"sympathoblast"
"EXOC3L2",2.39698005784533e-23,-0.543388321962385,0.026,0.127,7.4140990169214e-19,"sympathoblast"
"RAP1B",2.63595367824247e-23,-0.542316881224622,0.263,0.437,8.15326832217177e-19,"sympathoblast"
"ETV1",2.95436211283669e-23,-0.460890766215397,0.075,0.213,9.13813745121517e-19,"sympathoblast"
"DENND4C",2.97608649224256e-23,-0.37342556482829,0.063,0.194,9.20533312915545e-19,"sympathoblast"
"CLEC2D11",2.9977152342396e-23,-0.786043632059394,0.059,0.156,9.2722329910265e-19,"sympathoblast"
"PTPN14",3.11560534150069e-23,-0.378639889426141,0.047,0.167,9.6368788817958e-19,"sympathoblast"
"MAP3K20",3.12146765163597e-23,-0.375958117423303,0.074,0.21,9.65501159327522e-19,"sympathoblast"
"GVINP1li1",3.31331709119896e-23,-0.685462802174159,0.057,0.18,1.02484210947875e-18,"sympathoblast"
"MORF4L1li8",3.32134111956326e-23,0.405846591928304,0.5,0.494,1.02732402169211e-18,"sympathoblast"
"HLA-E",3.73446979193964e-23,-0.657411713572416,0.055,0.17,1.15510885134485e-18,"sympathoblast"
"APBB2",4.15089278117568e-23,-0.657013060271787,0.224,0.359,1.28391264614545e-18,"sympathoblast"
"FOXO1",4.15840240954236e-23,-0.369732774451517,0.063,0.195,1.28623544929555e-18,"sympathoblast"
